campus_id,uid,school,campus,address,province,city,status,failure_reason,failure_reason_detail,attempted_sources,last_reviewed
PROFILE1631_1,4115013864,包头钢铁职业技术学院,白云鄂博分校区,内蒙古自治区包头市白云区通阳道3号,内蒙古自治区,包头市,RESOLVED,—,第二轮已取得可采来源,https://www.btsvc.edu.cn/xygk/xyzc.htm — 域名直连 000（TLS/连接失败），改用 IP 61.134.127.6 + Host 头后 200，命中章程原文; https://61.134.127.6/info/1022/2909.htm — 200，白云鄂博分院签约新闻，全文多处『白云鄂博矿区』但无『通阳道3号』; https://61.134.127.6/search_list.jsp?wbtreeid=1001（站内搜索 POST）— 分别检索『白云鄂博矿区』『通阳道』，仅命中章程页一条; 搜狗 / 头条（so.toutiao.com）检索『通阳道3号 白云鄂博矿区』— 仅得白云鄂博矿区通阳道街道等无关页面，无学校+区名+门牌同句来源,2026-09-13
PROFILE1401_0,4113013899,北京中医药大学东方学院,廊坊校区,河北省廊坊市东方大学城教学南区,河北省,廊坊市,HARD-BLOCKED,E 无权威来源,校方官网（bucmdf.edu.cn）全站只有渤海校区地址，无廊坊/东方大学城/广阳区文字；校方官方微信公众号《2022年招生咨询通道汇总》写「廊坊校区校址：廊坊经济技术开发区东方大学城一期」——「经济技术开发区」是功能区，按红线不得翻译成法定区。写作「河北省廊坊市广阳区东方大学城教学南区」的只有第三方（保定小明同学）；「广阳区东方大学城」的官方表述均属他校（北京城市学院、廊坊职业技术学院）地址，不能顶替本校区。,https://www.bucmdf.edu.cn/ → 页脚仅「学校地址：河北省沧州渤海新区中捷产业园区北京中医药大学东方学院」; https://www.bucmdf.edu.cn/XYGK_dfxyjj.php → 简介同样只有渤海校区地址; https://www.bucmdf.edu.cn/ZSXX_zsjz.php 与 /ZW.php?newsid=6558841 → 招生简章正文无校区清单、无廊坊校区; https://www.bucmdf.edu.cn/ZSXX_lxfs.php → 仅列渤海校区校址,2026-09-12
PROFILE1401_1,4113013899,北京中医药大学东方学院,渤海校区,河北省沧州市渤海新区中捷产业园区渤海3号路东段,河北省,沧州市,HARD-BLOCKED,D 功能区/大学城无法定区佐证,功能区「渤海新区/中捷产业园区」缺法定区桥接，且因记录地址含路名「渤海3号路」，不能改用校区名挂钩；唯一可能给出区名的黄骅市人民政府站未出现「渤海3号路 + 该校 + 黄骅市」同现的文本。,https://www.bucmdf.edu.cn/ZSXX_lxfs.php → 「渤海校区校址：沧州渤海新区中捷产业园区」，无「黄骅市」; https://www.bucmdf.edu.cn/XYGK_dfxyjj.php → 只有渤海校区地址; https://www.bucmdf.edu.cn/ZW.php?newsid=6558841 → 招生简章正文无区名; http://www.cangzhou.gov.cn/cangzhou/c100053/about.shtml → 概况页列出新华区/运河区/黄骅市等，全文「中捷产业园区」0 命中; http://www.huanghua.gov.cn/ 与 http://www.bhna.gov.cn/ → connect ECONNREFUSED,2026-09-12
PROFILE570_1,4111010011,北京工商大学,良乡校区,北京市良乡高教园区,北京市,北京市,RESOLVED,—,第二轮已取得可采来源,https://www.btbu.edu.cn/xxgk/xxgk2/index.htm -> 200，学校简介页脚仅「地址：北京市良乡高教园区」，无区名; https://zsb.btbu.edu.cn/ -> 200，招生网首页，仅见招生就业处（海淀区增光路46号）地址; https://zsb.btbu.edu.cn/zszc/zszc/index.htm -> 200，命中《招生章程》第四条，含「房山区」; https://mp.weixin.qq.com/s/KhURqKHEwXH01OYSMYaDdQ -> 200（校方链接的2026年本科招生章程微信版），同一句含「房山区」,2026-09-12
PROFILE143_4,4111010007,北京理工大学,珠海校区,广东省珠海市唐家湾金凤路6号,广东省,珠海市,RESOLVED,—,第二轮已取得可采来源,"https://www.bitzh.edu.cn/ — 返回跳转壳页（165 字节，window.location.href=""/admin""），无内容; http://bitzh.edu.cn/ — 同上; https://www.bit.edu.cn/ — 可读，但无珠海校区地址/区名; https://search.ccgp.gov.cn/bxsearch?kw=北京理工大学 珠海 — 仅见本部采购人地址「北京市海淀区中关村南大街5号」; https://so.toutiao.com/search?keyword=北京理工大学珠海学院 唐家湾金凤路6号 香洲区 — 无官方域名结果",2026-09-12
PROFILE374_2,4122010201,北华大学,南校区,吉林省吉林市吉林高新技术产业开发区高新街道师苑社区吉林大街15号,吉林省,吉林市,HARD-BLOCKED,D 功能区/大学城无法定区佐证,仲裁接受但未过机器门禁: 来源是搜索引擎/聚合站结果页 'weixin.sogou.com'，不是可复核的原始来源,https://www.beihua.edu.cn/ 全站链接扫描：未找到含法定区的校区地址页; https://www.jlmu.edu.cn/xxfw/bsjt.htm：可达，公交线路含「北华大学南校区(师院)」，仅线索; 头条搜索『北华大学南校区 吉林大街15号 丰满区』：仅第三方与公交线路，无官方区名,2026-09-12
PROFILE374_1,4122010201,北华大学,师范分院校区,吉林省吉林市吉林高新技术产业开发区高新街道日升社区吉林大街22号,吉林省,吉林市,RESOLVED,—,第二轮已取得可采来源,https://www.beihua.edu.cn/ 及子站(lib/jtxy/marx/econ/dean.beihua.edu.cn)：可达，未含本校区法定区; https://www.bhdxsffy.cn/ 北华大学师范分院官网：可达但无地址/区名内容; https://www.jlmu.edu.cn/xxfw/bsjt.htm 吉林医药学院《本市交通》：可达，出现「北华大学南校区(师院)—丰满区政府」公交序列，页脚备案号220211（丰满区），仅线索; 头条搜索『北华大学 吉林大街22号』『北华大学师范分院 丰满区』：仅第三方/公交线路,2026-09-12
PROFILE687_1,4113011629,北华航天工业学院,固安校区,河北省廊坊市固安高新技术产业开发区航天大道7号,河北省,廊坊市,HARD-BLOCKED,D 功能区/大学城无法定区佐证,唯一政府桥接件（固安县人民政府对该校区项目的批前/批后公示）为纯图片扫描件，页面无可引文字；政府主站 www.guan.gov.cn 返回 403，廊坊市站无站内检索，无法另行取得「固安县 + 航天大道7号」同现的可引原文。,https://www.nciae.edu.cn/xxgk/xxjj.htm → 「学校占地面积1600余亩，分廊坊市区东、西校区和固安校区」，无固安校区地址/法定县; https://www.nciae.edu.cn/info/1121/113263.htm → 固安校区新闻，页脚仅「河北省廊坊市爱民东道133号」; toutiao 搜索「北华航天工业学院固安校区」→ 命中固安县人民政府两条规划/批后公示标题（含「固安高新技术产业开发区航天大道7号」），均属 guan.gov.cn; http://www.guan.gov.cn/ 与 /xxgk/、https://xxgk.guan.gov.cn/ → HTTP 403 / 000（多次，含移动 UA、Referer、百度 referer）; https://www.lf.gov.cn/ 可访问，但无站内检索可定位该公示,2026-09-12
PROFILE687_0,4113011629,北华航天工业学院,廊坊校区,河北省廊坊市爱民东道133号,河北省,廊坊市,HARD-BLOCKED,E 无权威来源,仲裁接受但未过机器门禁: 来源是搜索引擎/聚合站结果页 'weixin.sogou.com'，不是可复核的原始来源,https://zb.nciae.edu.cn/lxwm.htm → 200，「廊坊校区地址：河北省廊坊市爱民东道133号」，无区名; https://zb.nciae.edu.cn/info/1039/2746.htm → 200，2026年招生章程，页脚无区名；info/1134/2777.htm → 读取超时; https://www.nciae.edu.cn/ 站内检索（search.jsp）「广阳区」→ 0 命中；「爱民东道133号」→ 仅页脚命中; https://www.nciae.edu.cn/info/1011/113232.htm（拍卖成交公告）→ 200，无区名; Toutiao 搜索「北华航天工业学院 爱民东道133号 广阳区」→ 仅吉林大学就业网/如意了等第三方,2026-09-12
PROFILE323_1,4131010276,华东政法大学,松江校区,上海市松江大学园区龙源路555号,上海市,上海市,RESOLVED,—,第二轮已取得可采来源,"https://www.ecupl.edu.cn/ — 官网页脚『松江校区：松江大学园区龙源路555号』，无『松江区』; http://zsb.ecupl.edu.cn/ — 招生网页脚『通讯地址：上海市松江大学园区龙源路555号明志楼A210』，无『松江区』; http://zsb.ecupl.edu.cn/2026/0601/c8969a226419/page.htm — 2026年全日制本科生招生章程：『长宁校区地址为万航渡路1575号；松江校区地址为龙源路555号』，全文无『松江区』; https://xxgk.ecupl.edu.cn/ — 信息公开网 4 处地址均为『松江大学园区龙源路555号』，无『松江区』; https://rsc.ecupl.edu.cn/11052/list.htm — 人事处页脚同样只写『松江大学园区龙源路555号』; https://www.songjiang.gov.cn/zjsj/stepin.html — 松江区人民政府官网『走进松江』：『松江大学园区地处松江新城规划范围内,总用地约533.33万平方米』并列出华东政法大学等8所高校；『全域旅游』一节各景点多写作『位于松江区XXX路YYY号』，但未收录松江大学城／龙源路555号; https://www.songjiang.gov.cn/shsj_guangfulin/index.html — 广富林街道频道（该校所在街道），无『龙源路』; https://www.songjiang.gov.cn/govxxgk/xxgk.html、/zwgk/009007/major_construction.html、/Template/dynamic/zdly/importField.html、/zmhd/interaction.html — 松江区政府政务公开/重点领域/网上公示，均无相关条目; https://www.songjiang.gov.cn/xwzx/001001/newslist.html — 松江要闻列表，无含『龙源路555号』条目; https://www.songjiang.gov.cn/Template/zcwjku/file.html?search=龙源路555号 — 政策文件库为 JS 动态检索，无结果返回; http://search.ccgp.gov.cn/bxsearch?searchtype=1/2&kw=龙源路555号 — 中国政府采购网标题与全文检索均『共找到 0 条内容』; https://www.zfcg.sh.gov.cn/ — 上海市政府采购网首页无公告正文；http://www.ccgp-shanghai.gov.cn/ — TLS 证书校验失败（unable to verify the first certificate）; https://gaokao.chsi.com.cn/sch/schoolInfo--schId-321,categoryId-4182,mindex-2.dhtml — 阳光高考院校库 HTTP 412 Precondition Failed; https://ghzyj.sh.gov.cn/ — 上海市规划和自然资源局，公示征求意见栏无涉龙源路/华政条目; https://english.songjiang.gov.cn/living/education/257.shtml — 英文版仅写 ECUPL『one in Changning District the other in Songjiang』，未写出完整 district 名; 搜索引擎出口全部失败：cn.bing.com 返回无关结果、www.baidu.com 跳验证码、www.sogou.com 反爬 302、html/lite.duckduckgo.com 与 searx 实例 ECONNREFUSED、www.ecosia.org 403、www.mojeek.com 403、www.startpage.com 被禁、www.yandex.com 验证码",2026-09-12
PROFILE464_1,4141010078,华北水利水电大学,龙子湖校区,河南省郑州市郑东新区金水东路136号,河南省,郑州市,HARD-BLOCKED,D 功能区/大学城无法定区佐证,功能区「郑东新区」无法定县级区桥接证据：所有可及的校方与政府采购原文均只写到路名+门牌「金水东路136号」，缺少法定区名；郑州市、金水区、郑东新区三级政府网站的全文检索均为 JS/XHR 实现，未能取得可用结果。,http://search.ccgp.gov.cn/bxsearch?kw=华北水利水电大学&timeType=5 — 命中 20 条; http://www.ccgp.gov.cn/cggg/dfgg/cjgg/202609/t20260910_27304306.htm — 郑州市金水东路136号; http://www.ccgp.gov.cn/cggg/dfgg/jzxtpgg/202609/t20260904_27268363.htm — 郑州市龙子湖高校园区金水东路136号; https://www.ncwu.edu.cn/（上一轮）— 页脚仅“郑州市金水东路136号”,2026-09-12
PROFILE162_1,4132010315,南京中医药大学,汉中门校区,江苏省南京市汉中路282号,江苏省,南京市,RESOLVED,—,第二轮已取得可采来源,https://www.njucm.edu.cn/ 页脚 (汉中门校区：江苏省南京市汉中路282号，无区；仙林校区写栖霞区); http://nanjing.city8.com/education/8agl2d7a11xdbe2237_address.html (鼓楼区，第三方地图，仅线索); https://m.xflapp.com/xiaoqu/nj-6581016262795591940.html (鼓楼区，第三方房产，仅线索); 头条检索「南京市鼓楼区汉中路282号」「汉中门校区 鼓楼区」「国医堂 汉中路282号」均无官方命中,2026-09-12
PROFILE162_2,4132010315,南京中医药大学,泰州校区,江苏省泰州市医药高新技术产业开发区匡时路6号,江苏省,泰州市,RESOLVED,—,第二轮已取得可采来源,https://www.taizhou.gov.cn/qjtz/tzskfqjj/art/2023/art_05f19733a9874d5ca9dc6c6053f2d408.html → 原文「泰州医药高新区（高港区）…推行「区政合一」管理体制改革的开发区」（成功，逐字）; http://www.cmc.gov.cn/ → 站名「泰州医药高新区管委会（高港区人民政府）」，同一性印证; https://www.njucm.edu.cn/ → 页脚「泰州校区：江苏省泰州市医药高新技术产业开发区匡时路6号（邮编：225300）」（与记录门牌一致，功能区）; http://tz.njucm.edu.cn/ → 「地址：江苏省泰州市中国医药城匡时路6号 邮编：225300」; https://search.ccgp.gov.cn/bxsearch?searchtype=2&page_index=1&kw=匡时路&timeType=5 → 0 条; https://search.ccgp.gov.cn/bxsearch?searchtype=2&page_index=1&kw=泰州校区&timeType=5 → 4 条（南中医泰州校区物业服务招标/更正/中标公告），未出现法定区; https://www.tzgxq.gov.cn/ → DNS ENOTFOUND,2026-09-12
PROFILE113_4,4132010307,南京农业大学,滨江校区,江苏省南京江北新区滨江大道666号,江苏省,南京市,RESOLVED,—,第二轮已取得可采来源,https://www.njau.edu.cn/ → 官网页脚原文只有「南京江北新区滨江大道666号」（功能区），全文无浦口区等法定区; https://jjc.njau.edu.cn/xqgh/jbxxq.htm → 基建处江北新校区页「选址位于南京市江北新区」，仅功能区（此前误访的 bjxq.htm 为 404）; https://search.ccgp.gov.cn/bxsearch?searchtype=2&page_index=1&kw=滨江大道666号&timeType=5 → 命中南京农业大学采购公告，采购单位地址「江苏省南京市江北新区滨江大道666号」、行政区域「南京市江北新区」，仍无法定区; http://www.ccgp.gov.cn/cggg/zygg/gzgg/202609/t20260911_27316349.htm → 同上门牌，采购人地址为江北新区（功能区）; https://njna.nanjing.gov.cn/zjxq/xinqugaikuang/202512/t20251231_5755000.html → 江北新区与浦口区一体化融合发展、统一领导一套班子（间接桥梁）; https://zs.njau.edu.cn/ → DNS ENOTFOUND；https://binjiang.njau.edu.cn/ → DNS ENOTFOUND; https://m.sogou.com/web/searchList.jsp?keyword=江北新区滨江大道666号 浦口区 → CAPTCHA 反爬页; https://gaokao.chsi.com.cn/ → HTTP 412（WAF，院校库不可读）,2026-09-12
